cluster_id,n_messages,canonical_template,example_message,high_msgs,med_msgs,low_msgs,avg_score,max_score,n_groups,n_candidates,high_ratio,med_ratio,low_ratio
982,1,on __num__ st feb __num__ booked fantastic profit in buy __num__ __num__ __num__ __num__ lot of jublfood @ __num__ stock touch high __num__ lotsize __num__ our buy __num__ __num__ lot of adanient @ __num__ stock touch high __num__ __num__ lotsize __num__ our buy __num__ __num__ lot of bankbaroda @ __num__ __num__ stock touch high __num__ __num__ lotsize __num__ __num__ booked partial profit in buy __num__ __num__ shares of tataelxsi @ __num__ stock touch high __num__ __num__ our buy __num__ __num__ lot of ambujacem @ __num__ stock touch high __num__ __num__ lotsize __num__ our daily free call buy icicibank is on fire download our android app to get free intraday call and nifty level at we have updated our today’s past performance report please check our truthness and our accuracy at to get paid membership or any queries please do not hesitate to contact us after __num__ __num__ p m phone phone have a nice and beautiful day,"ON 1ST FEB  2021 : BOOKED FANTASTIC PROFIT IN BUY 5/10/15/20 LOT OF JUBLFOOD @ 2615 STOCK TOUCH HIGH  2662 LOTSIZE 250. OUR BUY 2/3 LOT OF ADANIENT @ 503 STOCK TOUCH HIGH 542.10 LOTSIZE 2000. OUR BUY 2/3 LOT OF  BANKBARODA @ 68.50 STOCK TOUCH HIGH 74.30 LOTSIZE 11700. BOOKED PARTIAL PROFIT IN BUY 200/300 SHARES OF TATAELXSI @ 2780 STOCK TOUCH HIGH 2836.90. OUR BUY 2/3 LOT OF AMBUJACEM @ 259 STOCK TOUCH HIGH 262.80 LOTSIZE 3000. OUR DAILY FREE CALL BUY ICICIBANK IS ON FIRE DOWNLOAD OUR ANDROID APP TO GET FREE INTRADAY CALL AND NIFTY LEVEL AT https://goo.gl/5AHdce

WE HAVE UPDATED OUR TODAY’S PAST PERFORMANCE REPORT PLEASE CHECK OUR TRUTHNESS AND OUR ACCURACY AT HTTP://WWW.A1INTRADAYTIPS.IN/STOCK-TIPS-PERFORMANCE.ASP TO GET PAID MEMBERSHIP OR ANY QUERIES  PLEASE DO NOT HESITATE TO CONTACT US ( AFTER  3.30 P.M. ) 🙏 7506090788/7600797534  https://goo.gl/ieeiRa

HAVE A NICE AND BEAUTIFUL  DAY 
www.a1intradaytips.in",1,0,0,90.0,90,1,1,1.0,0.0,0.0
983,1,book partial profit in buy __num__ __num__ lot of ambujacem @ __num__ stock touch high __num__ __num__ lotsize __num__,BOOK PARTIAL PROFIT IN BUY 2/3 LOT OF  AMBUJACEM @ 259 STOCK TOUCH HIGH 262.45 LOTSIZE 3000 https://goo.gl/ieeiRa,1,0,0,70.0,70,1,1,1.0,0.0,0.0
985,1,book fantastic profit in buy __num__ __num__ lot of adanient @ __num__ stock touch high __num__ __num__ lotsize __num__,BOOK FANTASTIC PROFIT IN BUY 2/3 LOT OF ADANIENT @ 503 STOCK TOUCH HIGH 527.20 LOTSIZE 2000 https://goo.gl/ieeiRa,1,0,0,70.0,70,1,1,1.0,0.0,0.0
987,1,high risk lion hearted traders book fantastic profit in buy __num__ __num__ __num__ __num__ lot of jublfood @ __num__ stock touch high __num__ __num__ lotsize __num__,HIGH RISK LION HEARTED TRADERS BOOK FANTASTIC PROFIT IN BUY 5/10/15/20 LOT OF JUBLFOOD @ 2615  STOCK TOUCH HIGH 2653.35 LOTSIZE 250  https://goo.gl/ieeiRa,1,0,0,70.0,70,1,1,1.0,0.0,0.0
988,1,high risk lion hearted traders book partial profit in buy __num__ __num__ __num__ __num__ lot of jublfood @ __num__ stock touch high __num__ lotsize __num__,HIGH RISK LION HEARTED TRADERS BOOK PARTIAL PROFIT IN BUY 5/10/15/20 LOT OF JUBLFOOD @ 2615  STOCK TOUCH HIGH  2640 LOTSIZE 250 https://goo.gl/ieeiRa,1,0,0,70.0,70,1,1,1.0,0.0,0.0
989,1,book fantastic profit in buy __num__ __num__ shares of tataelxsi @ __num__ stock touch high __num__ __num__,BOOK FANTASTIC PROFIT IN BUY 200/300 SHARES OF TATAELXSI @2780  STOCK TOUCH HIGH 2836.90  https://goo.gl/ieeiRa,1,0,0,70.0,70,1,1,1.0,0.0,0.0
992,1,book partial profit in buy __num__ __num__ shares of tataelxsi @ __num__ stock touch high __num__,BOOK PARTIAL PROFIT IN BUY 200/300 SHARES OF   TATAELXSI @ 2780  STOCK TOUCH HIGH 2800 https://goo.gl/ieeiRa,1,0,0,70.0,70,1,1,1.0,0.0,0.0
994,1,target hit __num__ st target hit in jackpot call buy indusindbk __num__ lotsize __num__ safe trader book profit risky stay __num__ tg __num__ __num__ __num__ __num__,TARGET HIT: 1ST TARGET HIT IN JACKPOT CALL BUY INDUSINDBK 928 LOTSIZE 900 SAFE TRADER BOOK PROFIT RISKY STAY 4 TG2 935 11:03 https://goo.gl/ieeiRa,1,0,0,90.0,90,1,1,1.0,0.0,0.0
998,1,book partial profit in buy __num__ __num__ lot of bankbaroda @ __num__ __num__ stock touch high __num__ __num__ lotsize __num__ __num__,BOOK PARTIAL PROFIT IN BUY 2/3 LOT OF  BANKBARODA @ 68.50 STOCK TOUCH HIGH 69.35 LOTSIZE 11700 https://goo.gl/ieeiRa,1,0,0,70.0,70,1,1,1.0,0.0,0.0
1000,1,book partial profit in buy __num__ __num__ lot of adanient @ __num__ stock touch high __num__ lotsize __num__,BOOK PARTIAL PROFIT IN BUY 2/3 LOT OF ADANIENT @ 503 STOCK TOUCH HIGH 510 LOTSIZE 2000 https://goo.gl/ieeiRa,1,0,0,70.0,70,1,1,1.0,0.0,0.0
1003,1,elegram update updated monday february __num__ __num__ good morning to all wish you happy trading get free intraday call and nifty levels by notifications download update our android app from play store at fii dii data friday january __num__ __num__ fii net sell - __num__ __num__ cr dii net buy __num__ __num__ cr net - __num__ __num__ cr fii dii their trading activity its effects on nse market in india stock banned in f o nil no security has been banned in f o for trade today securities in the ban period under the f o segment include companies in which the security has crossed __num__ percent of the market-wide position limit know all about the securities ban in f o its effects on nse market daily nifty level for nifty traders nifty support __num__ __num__ __num__ support __num__ __num__ __num__ nifty resistance __num__ __num__ __num__ resistance __num__ __num__ __num__ today's nifty range __num__ __num__ - __num__ __num__ todays free intraday trading tips for day traders in nse market equity intraday cash call buy icicibank around __num__ for tg __num__ __num__ tg __num__ __num__ sl __num__ important information- how to trade in our free equity share tips - to get this daily nse updates join our life time free telegram channel at opening call opening call buy pvr bataindia anytime during the day if stock go up before trading in opening call please read five bullish five bearish stock for the day five bullish stocks for the day sail sunpharma bhel indusindbk adanient five bearish stocks for the day drreddy itc bajajfinsv lupin infy,"elegram Update
Updated : MONDAY, FEBRUARY 1, 2021
GOOD MORNING TO ALL
WISH YOU HAPPY TRADING
http://www.a1intradaytips.in/
GET FREE INTRADAY CALL AND NIFTY LEVELS BY NOTIFICATIONS, 
DOWNLOAD/UPDATE OUR ANDROID APP FROM PLAY STORE AT https://goo.gl/1hwsZB 


FII / DII Data

FRIDAY, JANUARY 29, 2021
FII : NET SELL : -5930.66 CR.
DII : NET BUY : 2443.2 CR.
NET : -3487.46 CR.
FII & DII their Trading Activity & Its Effects on NSE Market in India
http://www.a1intradaytips.in/fii-dii-trading-nse.asp



Stock Banned in F&O:  
NIL
NO SECURITY HAS BEEN BANNED 
IN F&O FOR TRADE TODAY
Securities in the ban period under the F&O segment include companies in which the security 
has crossed 95 percent of the market-wide position limit.

Know All About the Securities Ban in F&o & Its Effects on Nse Market
http://www.a1intradaytips.in/security-in-ban-period.asp






Daily Nifty Level for Nifty Traders : 
Nifty Support 1 : 13680  Support 2 : 13660 
Nifty  Resistance 1 : 13830 Resistance 2 : 13860 
Today's Nifty Range : 13660- 13860






Todays Free Intraday Trading Tips for day traders in Nse Market

EQUITY INTRADAY CASH CALL : BUY  ICICIBANK AROUND 535 FOR TG1 542 TG2 547 SL 527
Important Information-  How to trade in our Free Equity share tips - http://www.a1intradaytips.in/free-share-tips-trading.html






To Get This Daily Nse Updates Join our Life Time Free Telegram Channel at https://t.me/intradat



OPENING CALL

OPENING CALL: BUY   PVR   &   BATAINDIA ANYTIME DURING THE DAY IF STOCK GO UP
BEFORE TRADING IN OPENING CALL PLEASE READ  http://www.a1intradaytips.in/Pre-Opening-Call.html



Five Bullish / Five Bearish Stock for the Day

Five Bullish Stocks for The Day : SAIL, SUNPHARMA, BHEL, INDUSINDBK, ADANIENT

Five Bearish Stocks for The Day :  DRREDDY, ITC, BAJAJFINSV, LUPIN, INFY",1,0,0,90.0,90,1,1,1.0,0.0,0.0
1004,1,on __num__ nd feb __num__ booked fantastic profit in buy __num__ __num__ lot of sbin @ __num__ stock touch high __num__ __num__ lotsize __num__ our buy __num__ __num__ lot of siemens @ __num__ stock touch high __num__ __num__ lotsize __num__ our both opening call bajajfinsv and lt were on fire we have updated our today’s past performance report please check our truthness and our accuracy at to get paid membership or any queries please do not hesitate to contact us after __num__ __num__ p m pray phone phone have a nice and beautiful day,"ON 2ND FEB 2021 : BOOKED FANTASTIC PROFIT IN BUY 2/3 LOT OF SBIN @ 331 STOCK TOUCH HIGH 338.50 LOTSIZE 3000. OUR BUY 2/3 LOT OF SIEMENS @ 1760 STOCK TOUCH HIGH 1839.60 LOTSIZE 550. OUR BOTH OPENING CALL BAJAJFINSV AND LT WERE ON FIRE.                                                                                                                                                                 WE HAVE UPDATED OUR TODAY’S PAST PERFORMANCE REPORT PLEASE CHECK OUR TRUTHNESS AND OUR ACCURACY AT HTTP://WWW.A1INTRADAYTIPS.IN/STOCK-TIPS-PERFORMANCE.ASP TO GET PAID MEMBERSHIP OR ANY QUERIES  PLEASE DO NOT HESITATE TO CONTACT US ( AFTER  3.30 P.M. ) :pray: 7506090788 / 7600797534 https://goo.gl/ieeiRa

HAVE A NICE AND BEAUTIFUL  DAY 
www.a1intradaytips.in",1,0,0,80.0,80,1,1,1.0,0.0,0.0
1005,1,book partial profit in buy __num__ __num__ lot of sbin @ __num__ stock touch high __num__ __num__ lotsize __num__,BOOK PARTIAL PROFIT IN BUY 2/3 LOT OF SBIN @ 331  STOCK TOUCH HIGH 336.05 LOTSIZE 3000 https://goo.gl/ieeiRa,1,0,0,70.0,70,1,1,1.0,0.0,0.0
1008,1,book partial profit in buy __num__ __num__ lot of siemens @ __num__ stock touch high __num__ lotsize __num__,BOOK PARTIAL PROFIT IN BUY 2/3 LOT OF SIEMENS @ 1760  STOCK TOUCH HIGH 1794  LOTSIZE 550  https://goo.gl/ieeiRa,1,0,0,70.0,70,1,1,1.0,0.0,0.0
1011,1,telegram update updated tuesday february __num__ __num__ good morning to all wish you happy trading get free intraday call and nifty levels by notifications download update our android app from play store at fii dii data monday february __num__ __num__ fii net buy __num__ __num__ cr dii net sell - __num__ __num__ cr net __num__ __num__ cr fii dii their trading activity its effects on nse market in india stock banned in f o nil no security has been banned in f o for trade today securities in the ban period under the f o segment include companies in which the security has crossed __num__ percent of the market-wide position limit know all about the securities ban in f o its effects on nse market daily nifty level for nifty traders nifty support __num__ __num__ __num__ support __num__ __num__ __num__ nifty resistance __num__ __num__ __num__ resistance __num__ __num__ __num__ today's nifty range __num__ __num__ - __num__ __num__ todays free intraday trading tips for day traders in nse market equity intraday cash call buy dabur around __num__ for tg __num__ __num__ tg __num__ __num__ sl __num__ important information- how to trade in our free equity share tips - to get this daily nse updates join our life time free telegram channel at opening call opening call buy bajajfinsv lt anytime during the day if stock go up before trading in opening call please read five bullish five bearish stock for the day five bullish stocks for the day cholafin pvr godrejind ashokley adanient five bearish stocks for the day lupin tatasteel vedl sail bpcl,"Telegram Update
Updated : TUESDAY, FEBRUARY 2, 2021
GOOD MORNING TO ALL
WISH YOU HAPPY TRADING
http://www.a1intradaytips.in/
GET FREE INTRADAY CALL AND NIFTY LEVELS BY NOTIFICATIONS, 
DOWNLOAD/UPDATE OUR ANDROID APP FROM PLAY STORE AT https://goo.gl/1hwsZB 


FII / DII Data

MONDAY, FEBRUARY 1, 2021
FII : NET BUY : 1494.23 CR.
DII : NET SELL : -90.46 CR.
NET : 1403.77 CR.
FII & DII their Trading Activity & Its Effects on NSE Market in India
http://www.a1intradaytips.in/fii-dii-trading-nse.asp



Stock Banned in F&O:  
NIL
NO SECURITY HAS BEEN BANNED 
IN F&O FOR TRADE TODAY
Securities in the ban period under the F&O segment include companies in which the security 
has crossed 95 percent of the market-wide position limit.

Know All About the Securities Ban in F&o & Its Effects on Nse Market
http://www.a1intradaytips.in/security-in-ban-period.asp






Daily Nifty Level for Nifty Traders : 
Nifty Support 1 : 14405  Support 2 : 14385 
Nifty  Resistance 1 : 14555 Resistance 2 : 14585 
Today's Nifty Range : 14385- 14585






Todays Free Intraday Trading Tips for day traders in Nse Market

EQUITY INTRADAY CASH CALL : BUY  DABUR AROUND 525 FOR TG1 530 TG2 533 SL 520
Important Information-  How to trade in our Free Equity share tips - http://www.a1intradaytips.in/free-share-tips-trading.html






To Get This Daily Nse Updates Join our Life Time Free Telegram Channel at https://t.me/intradat



OPENING CALL

OPENING CALL: BUY   BAJAJFINSV   &   LT ANYTIME DURING THE DAY IF STOCK GO UP
BEFORE TRADING IN OPENING CALL PLEASE READ  http://www.a1intradaytips.in/Pre-Opening-Call.html



Five Bullish / Five Bearish Stock for the Day

Five Bullish Stocks for The Day : CHOLAFIN, PVR, GODREJIND, ASHOKLEY, ADANIENT

Five Bearish Stocks for The Day :  LUPIN, TATASTEEL, VEDL, SAIL, BPCL",1,0,0,90.0,90,1,1,1.0,0.0,0.0
1012,1,on __num__ rd feb __num__ booked fantastic profit in buy __num__ __num__ lot of techm @ __num__ stock touch high __num__ __num__ lotsize __num__ our buy __num__ __num__ lot of tatamotors @ __num__ made high of __num__ lotsize __num__ our opening call buy pel was on fire __num__ st target hit in our website app free equity call buy tatachem our option call buy nifty __num__ __num__ __num__ feb __num__ call @ __num__ made day high of __num__ __num__ lotsize __num__ we have updated our today’s past performance report please check our truthness and our accuracy at to get paid membership or any queries please do not hesitate to contact us after __num__ __num__ p m pray phone phone have a nice and beautiful day,"ON 3RD FEB 2021 : BOOKED FANTASTIC PROFIT IN BUY 2/3 LOT OF TECHM @ 986 STOCK TOUCH HIGH 1002.70 LOTSIZE 1200. OUR BUY 2/3 LOT OF TATAMOTORS @ 339 MADE HIGH OF 343 LOTSIZE 5700. OUR OPENING CALL BUY PEL WAS ON FIRE. 1ST TARGET HIT IN OUR WEBSITE APP FREE EQUITY CALL BUY  TATACHEM. OUR OPTION CALL BUY NIFTY 14900 (24 FEB 2021) CALL @ 296 MADE DAY HIGH OF 312.70 LOTSIZE 75.                                                                                                 WE HAVE UPDATED OUR TODAY’S PAST PERFORMANCE REPORT PLEASE CHECK OUR TRUTHNESS AND OUR ACCURACY AT HTTP://WWW.A1INTRADAYTIPS.IN/STOCK-TIPS-PERFORMANCE.ASP TO GET PAID MEMBERSHIP OR ANY QUERIES  PLEASE DO NOT HESITATE TO CONTACT US ( AFTER  3.30 P.M. ) :pray: 7506090788 / 7600797534 https://goo.gl/ieeiRa

HAVE A NICE AND BEAUTIFUL  DAY 
www.a1intradaytips.in",1,0,0,90.0,90,1,1,1.0,0.0,0.0
